2.783739673955011e-22,8.949114363426775e-22,1.2931087279517183e-21,1.6782234995747658e-21,2.151831536742606e-21,2.174383587379154e-21,2.2755022540125004e-21,2.383334458296511e-21,1.9701965719450732e-21,1.682592118358685e-21,1.5116328244466027e-21,1.3816216486101267e-21,1.2748924169207505e-21,1.1840120397261545e-21,1.1046801640377567e-21,1.034504751650479e-21,9.717876348366406e-22,9.151101003706552e-22,8.636577014828781e-22,8.167056834524904e-22,1.9731124971615123e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.744725949650992e-22,1.0933859056117126e-21,1.5263680098181479e-21,1.856404423716227e-21,2.166613486600426e-21,2.4432468664421225e-21,2.549137023228897e-21,2.3148276427461987e-21,2.1194808239562757e-21,1.982717930174651e-21,1.873038020167833e-21,1.779339322783444e-21,1.6966226848890253e-21,1.6220265341239267e-21,1.5536694414806423e-21,1.4903968518725673e-21,1.4315069368932263e-21,1.3764276142320412e-21,1.3247609374407801e-21,1.2760325772760673e-21,1.2299234395817729e-21,1.1862586133908367e-21,1.1449149861801205e-21,1.1055978614830883e-21,1.0681540766005778e-21,1.032551911239857e-21,9.988306520358388e-22,9.667865580913678e-22,9.361978711938415e-22,9.068634390939596e-22,8.78667325295788e-22,8.51623426157291e-22,2.0881379627517678e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.155112144048285e-23,4.437629422982135e-22,9.460154319862854e-22,1.3464547091486623e-21,1.7046139685906942e-21,2.0233941616544894e-21,2.26352395059601e-21,2.335098820844649e-21,2.228684274248167e-21,2.1215572389213794e-21,2.0379067488551418e-21,1.9679834458812125e-21,1.9063673698194187e-21,1.8503780491749234e-21,1.7983794080286286e-21,1.749287410315737e-21,1.7025771714008594e-21,1.658021747056298e-21,1.6153047498677314e-21,1.5741425068359833e-21,1.534332182246742e-21,1.495783385570675e-21,1.4585270905192182e-21,1.4225901936512841e-21,1.3878800481904648e-21,1.35426670598884e-21,1.3215863440872884e-21,1.2897896105481586e-21,1.2589258286694992e-21,1.2290448186894779e-21,1.2001541043102747e-21,1.1721721650107854e-21,1.145029497641161e-21,1.1186773988339294e-21,1.093085180646804e-21,1.068244712726394e-21,1.0441535752119765e-21,1.020786237617198e-21,9.981056369172741e-22,9.760601376001825e-22,9.546162951900898e-22,9.337507166596864e-22,9.134778877118248e-22,8.938237499268149e-22,8.7480043973756e-22,8.56410270440822e-22,8.385963302968751e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.255586652383289e-25,3.584814931050205e-23,1.8359571821833248e-22,5.354522944333935e-22,9.407838648805704e-22,1.30126165911859e-21,1.6096229276763496e-21,1.890446293875078e-21,2.1008298051913798e-21,2.1557982266975353e-21,2.1029456987847386e-21,2.0422231753704154e-21,1.9916606439929156e-21,1.9480902144718702e-21,1.9091843997036015e-21,1.873290429555483e-21,1.8393842614477847e-21,1.806878883569248e-21,1.7753269752913007e-21,1.744526724259481e-21,1.7144494813104582e-21,1.6850324324121697e-21,1.6561479788047279e-21,1.6276881386469448e-21,1.5995845959271307e-21,1.5718604471227876e-21,1.5445889264661525e-21,1.5178084124034578e-21,1.4914557863708595e-21,1.4654818743745143e-21,1.4398766440547295e-21,1.414652514529773e-21,1.3898551623579293e-21,1.365485578694173e-21,1.3415424497012432e-21,1.3180528084044549e-21,1.2950201836683173e-21,1.2724474098353553e-21,1.2503183077829666e-21,1.2285945017980562e-21,1.2072397916894053e-21,1.1862484939376788e-21,1.1656075701596782e-21,1.1453494091802098e-21,1.1255120916272967e-21,1.106122747161717e-21,1.0872064382632089e-21,1.0687683551928738e-21,1.0507676499519217e-21,1.0331569646279429e-21,1.0158885905579288e-21,9.989290518617872e-22,9.822426984980685e-22,9.65838334252615e-22,9.497311793771784e-22,9.339403631111017e-22,9.184890239884365e-22,9.033863088625353e-22,8.886492589471314e-22,8.742644164181241e-22,8.60222696823973e-22,8.465051803650877e-22,2.0952057793826416e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.189265986445292e-25,2.2115753261858254e-23,6.762920741976352e-23,1.369963363842116e-22,3.178091893260131e-22,6.280758447416058e-22,9.590310688466299e-22,1.2720077016824158e-21,1.562976458603007e-21,1.8195863692896137e-21,1.9830283045023974e-21,2.022785613635241e-21,1.9931267769473894e-21,1.956251549713725e-21,1.9242821879010706e-21,1.8961475362056204e-21,1.870855451212848e-21,1.8475827485584864e-21,1.825676548253155e-21,1.8045299118184332e-21,1.7838242054401526e-21,1.7633515945965198e-21,1.7429988227016424e-21,1.7227420940667153e-21,1.7025490631722568e-21,1.6823656952042093e-21,1.6621677447420442e-21,1.641955808284209e-21,1.621767382111594e-21,1.6016366360280754e-21,1.5815635891281137e-21,1.5615471846381347e-21,1.5415838208049516e-21,1.5216710299010807e-21,1.5018246024890292e-21,1.4820768027537734e-21,1.46248036514118e-21,1.4430798961346871e-21,1.423884013038063e-21,1.4048745207185617e-21,1.3860281874500454e-21,1.3673124435872856e-21,1.3487066153050181e-21,1.330249780601418e-21,1.3119940517223357e-21,1.293983431690596e-21,1.276256709731453e-21,1.2588365551813188e-21,1.2417011526071594e-21,1.2248105882311563e-21,1.2081237754604429e-21,1.1916017709588827e-21,1.1752308658335417e-21,1.1590223279092414e-21,1.1430130258927818e-21,1.1272340868213183e-21,1.1117128830226801e-21,1.0964689319493932e-21,1.0815061571304986e-21,1.0668154388562905e-21,1.0523881582584877e-21,1.0382159706239939e-21,1.0242829879272813e-21,1.0105651358151104e-21,9.97042184185338e-22,9.83700091064887e-22,9.70540243512713e-22,9.575629719392015e-22,9.447738502103922e-22,9.321816571270236e-22,9.198012685673667e-22,9.076425295583257e-22,8.957058332439592e-22,8.839811511790503e-22,8.724629127875687e-22,8.6114284526661e-22,8.500150906008562e-22,2.1078706815376383e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.764466635984653e-24,3.153138453742405e-23,6.349740525791778e-23,9.758852144210731e-23,1.3169842523812873e-22,2.0552595342445098e-22,3.9924561011640466e-22,6.884563985564304e-22,9.955996718863465e-22,1.2870483811158787e-21,1.5560611226570254e-21,1.7736167819424974e-21,1.8975558394979503e-21,1.9280782784389342e-21,1.9105440037602467e-21,1.8867292174533943e-21,1.8655888116647507e-21,1.8467002966034413e-21,1.8296811305271574e-21,1.814106829001676e-21,1.799507661834867e-21,1.7854822971880378e-21,1.7717122316441845e-21,1.758034237412257e-21,1.7443456963589473e-21,1.7305582301008202e-21,1.7166265570896824e-21,1.7025264950344462e-21,1.6882417167716147e-21,1.6737834355615169e-21,1.659180741414233e-21,1.6444412276987615e-21,1.6295575052802975e-21,1.61451971250338e-21,1.5993349445613485e-21,1.5840355547206656e-21,1.5686631465943586e-21,1.5532699610058969e-21,1.5378757937787416e-21,1.522465020502257e-21,1.5070210041180573e-21,1.4915222745320967e-21,1.475970578292855e-21,1.4604075568735286e-21,1.4448820534313898e-21,1.429442741155187e-21,1.4141253019907024e-21,1.3989307472255477e-21,1.3838318442030048e-21,1.3687975898467084e-21,1.3538009336710932e-21,1.338839914977441e-21,1.3239270856384586e-21,1.3090958476661766e-21,1.2943826672686517e-21,1.2798201447835233e-21,1.265431713897788e-21,1.2512187138926891e-21,1.2371776166494403e-21,1.223299410888016e-21,1.2095626278245165e-21,1.1959457579229936e-21,1.1824423999154054e-21,1.1690490381476645e-21,1.155769927182596e-21,1.1426125814516918e-21,1.1295891202884183e-21,1.1167214587738719e-21,1.1040212124248566e-21,1.0914902744163953e-21,1.0791258403350538e-21,1.0669212351347147e-21,1.0548743994919405e-21,1.0429793291290218e-21,1.0312332587811876e-21,1.0196338923406636e-21,1.0081775281284327e-21,9.968680097416194e-22,9.857027899336174e-22,9.746859315485076e-22,9.638157757562012e-22,9.530950119446272e-22,9.4252443378412e-22,9.321019671446247e-22,9.218278037396812e-22,9.116940321358046e-22,9.016984107391365e-22,8.918354800405715e-22,8.821031708281834e-22,8.72496944254432e-22,8.630161256278416e-22,8.536551531916863e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0190477285539472e-24,2.2306714177359287e-23,5.044016113327143e-23,7.383905578207803e-23,8.601852894094531e-23,9.141830558339432e-23,1.0955011659298209e-22,1.5610518032508291e-22,2.732855732946203e-22,4.8399637243610355e-22,7.577096601056496e-22,1.0427595958028947e-21,1.3131486671746958e-21,1.5543583193492283e-21,1.7335339177331423e-21,1.8295671928430966e-21,1.854856864773066e-21,1.844862169913222e-21,1.828903035940708e-21,1.814280448507158e-21,1.8010018529018203e-21,1.7889393930082176e-21,1.7779588737619992e-21,1.7677980852111403e-21,1.758181612960195e-21,1.7488714848701043e-21,1.7396479559672385e-21,1.730374564802082e-21,1.720984541565853e-21,1.7114225691699698e-21,1.70165252772294e-21,1.6916681418296493e-21,1.6814702975101301e-21,1.6710505260918957e-21,1.6603822588661717e-21,1.6494768709584389e-21,1.6383720727446624e-21,1.627091818481494e-21,1.6156531640494199e-21,1.604055158534401e-21,1.592290990730243e-21,1.5803544945650433e-21,1.5682533963426589e-21,1.5560119765748755e-21,1.5436709085918129e-21,1.5312697147811513e-21,1.5188350049656525e-21,1.5063657660784609e-21,1.4938440534402989e-21,1.4812514514727195e-21,1.4685872220853277e-21,1.455860475249676e-21,1.4430904254579361e-21,1.4303123024714243e-21,1.4175588417529583e-21,1.404858376881483e-21,1.3922223717911133e-21,1.3796475157131012e-21,1.3671156210648904e-21,1.3546099449933978e-21,1.3421284903391279e-21,1.3296725330770568e-21,1.3172466659793369e-21,1.3048591273568206e-21,1.2925237971408948e-21,1.2802652929259968e-21,1.2680993282655467e-21,1.2560291544867785e-21,1.2440553765522825e-21,1.2321771179595105e-21,1.2203925697113312e-21,1.2087017164414609e-21,1.1971030121477772e-21,1.1855978449277505e-21,1.1741876006562242e-21,1.1628749727582406e-21,1.1516599680065268e-21,1.1405446368045073e-21,1.1295311133736917e-21,1.1186202167831657e-21,1.1078129066761333e-21,1.0971092080969323e-21,1.0865050498405157e-21,1.0760008907787466e-21,1.0655951705623729e-21,1.0552851159359849e-21,1.0450708070333273e-21,1.0349481703185049e-21,1.0249172579724022e-21,1.0149772164866653e-21,1.0051361636037243e-21,9.954040608974744e-22,9.857889195921102e-22,9.762978590120415e-22,9.669316579842678e-22,9.576929676236606e-22,9.485810738404689e-22,9.395946278986462e-22,9.307317942245238e-22,9.219833698392508e-22,9.133395405761574e-22,9.047904826238288e-22,8.963294016800153e-22,8.879520348801188e-22,8.796588515121364e-22,8.714455839264936e-22,8.633132553476964e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.879710117712207e-24,1.9015541926892442e-23,4.386005806233189e-23,6.348910340516507e-23,6.927549634560595e-23,6.580690721867789e-23,7.152517841745628e-23,8.380794261893563e-23,1.0221592000234165e-22,1.3459577409162765e-22,2.0602959157039885e-22,3.4875617681703313e-22,5.657296884373628e-22,8.277465814692272e-22,1.095446248687897e-21,1.3451429996945461e-21,1.5557345096953153e-21,1.7024691650670767e-21,1.778459426848329e-21,1.7994255751524334e-21,1.793784063905148e-21,1.7827816721392253e-21,1.772361645535154e-21,1.7627295901190845e-21,1.753864887611302e-21,1.7457488012011864e-21,1.7383292524824334e-21,1.7314431249366647e-21,1.72489454617387e-21,1.7185091676685563e-21,1.7121534560368976e-21,1.7057307833032898e-21,1.6991735306515367e-21,1.6924425106105922e-21,1.68550986504773e-21,1.6783401956945587e-21,1.6709410233822815e-21,1.6633228760526429e-21,1.6554828767956072e-21,1.647411513493971e-21,1.6391013374977656e-21,1.630558842318996e-21,1.621798582086982e-21,1.6128384566127107e-21,1.6037037541198632e-21,1.5944150779136854e-21,1.5849762009326258e-21,1.5753836785181165e-21,1.5656338101435557e-21,1.555730677985918e-21,1.5456835650038573e-21,1.5355074805102256e-21,1.5252284950074462e-21,1.5148745379617946e-21,1.5044688130976161e-21,1.4940187080122015e-21,1.483513799738785e-21,1.4729458637309837e-21,1.462314895541548e-21,1.4516241596407386e-21,1.4408806759501307e-21,1.4300932510922324e-21,1.4192769843605916e-21,1.4084554248608637e-21,1.3976440210579885e-21,1.3868478578118366e-21,1.3760720210322955e-21,1.365319459560847e-21,1.3545876109567508e-21,1.3438775369329174e-21,1.333190777935933e-21,1.322530296871279e-21,1.311898958421797e-21,1.3012996685250988e-21,1.2907349266838026e-21,1.2802087475268995e-21,1.269728011026057e-21,1.2592943753614382e-21,1.2489089917980386e-21,1.238572067067485e-21,1.2282852971087358e-21,1.2180501453289624e-21,1.2078670499314649e-21,1.1977444504835622e-21,1.1876953373398303e-21,1.177726526067416e-21,1.1678429534316861e-21,1.1580472332571743e-21,1.148341438511767e-21,1.138724586452998e-21,1.1291956755287701e-21,1.1197533691950489e-21,1.1103885627709253e-21,1.1010909426017284e-21,1.0918541682863178e-21,1.0826780992145095e-21,1.0735614280409734e-21,1.0645043396787373e-21,1.0555053649318908e-21,1.0465649188816606e-21,1.0376832238489483e-21,1.0288583751935843e-21,1.0200933461536623e-21,1.0113940989832666e-21,1.002768179294651e-21,9.94223841547851e-22,9.857693874376246e-22,9.774139902461033e-22,9.691644641575572e-22,9.610247472458535e-22,9.529953921435331e-22,9.450761184306882e-22,9.37265737636386e-22,9.295567720717305e-22,9.219406086521535e-22,9.144081947594402e-22,9.069521902023421e-22,8.995645561081684e-22,8.922397647614158e-22,8.849713248117562e-22,8.777567524281378e-22,4.361896591351089e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.800963428189573e-24,2.0682850055804784e-23,4.625721636994509e-23,6.070323598624577e-23,6.093178266577684e-23,5.318670484087402e-23,5.385007913615552e-23,5.956124177871714e-23,6.913159433785693e-23,8.159688113559205e-23,9.775339722080649e-23,1.2283870438742423e-22,1.7021426726128032e-22,2.6626133957090164e-22,4.283330757318933e-22,6.494135617932334e-22,9.010218540005123e-22,1.1516322801336766e-21,1.3771892597938253e-21,1.5567508278503057e-21,1.6763314401364984e-21,1.737713587690548e-21,1.7564625358740204e-21,1.7543331677729166e-21,1.74694436247145e-21,1.7394805323570627e-21,1.732338824817173e-21,1.725658567502764e-21,1.7194833167178226e-21,1.7138265710356494e-21,1.7086463567114868e-21,1.7038466944632284e-21,1.6993088639940885e-21,1.6948799115553975e-21,1.6904492942886538e-21,1.6859318139758096e-21,1.6812923777744048e-21,1.6765036030946986e-21,1.6715272562207774e-21,1.6663349599735112e-21,1.66091276879329e-21,1.655266483423235e-21,1.6494054508160686e-21,1.643335104464155e-21,1.6370565982533623e-21,1.630565515916864e-21,1.6238601253197255e-21,1.6169475022372208e-21,1.6098360578162768e-21,1.6025344708297791e-21,1.595053291745978e-21,1.587409223862367e-21,1.579620180089094e-21,1.571695327043335e-21,1.5636336722849308e-21,1.5554362895903395e-21,1.5471065475701776e-21,1.5386488431176768e-21,1.5300694889286927e-21,1.5213773366651193e-21,1.512586777339041e-21,1.5037171720322923e-21,1.494782649261244e-21,1.485791845353279e-21,1.4767468644344069e-21,1.467648832739211e-21,1.4585002452414097e-21,1.4493033920469737e-21,1.4400609823919957e-21,1.4307769111505948e-21,1.4214553302379304e-21,1.4121006443606736e-21,1.4027222008126635e-21,1.3933277025435819e-21,1.383921282805426e-21,1.3745067339827285e-21,1.3650875111536901e-21,1.3556721974725182e-21,1.3462736815410064e-21,1.3368971019980397e-21,1.327546218305119e-21,1.318223877642866e-21,1.3089324024067556e-21,1.2996725187542273e-21,1.2904437919451833e-21,1.2812449563164875e-21,1.27207156876546e-21,1.2629161525795571e-21,1.2537798059048223e-21,1.244663454241353e-21,1.2355681578213655e-21,1.226495309230906e-21,1.217445636595461e-21,1.208423063769207e-21,1.1994380504881591e-21,1.1905012802475906e-21,1.1816241706759922e-21,1.1728185852874104e-21,1.1640895452419227e-21,1.1554412287412442e-21,1.1468749525608604e-21,1.1383904651544984e-21,1.1299853959035762e-21,1.1216556247162921e-21,1.1133918669004701e-21,1.105183848924385e-21,1.0970224685342424e-21,1.0889007506833514e-21,1.0808137015318107e-21,1.0727623453242431e-21,1.0647460769685261e-21,1.0567649080206366e-21,1.0488189277215942e-21,1.040907852911567e-21,1.0330318213320302e-21,1.0251939607438455e-21,1.0174008146322401e-21,1.0096583065641752e-21,1.001973178300366e-21,9.943527101225706e-22,9.868031954895452e-22,9.79332200246325e-22,9.719461085019046e-22,9.646507836110505e-22,9.574511123971604e-22,9.50347568145265e-22,9.433398547527505e-22,9.364233745382094e-22,9.29591568613912e-22,9.228372642582512e-22,9.161541747120469e-22,9.095351204109474e-22,9.029744931818493e-22,8.964656676517979e-22,8.90004029627165e-22,8.835839576837072e-22,2.1989745099028863e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5694422051968296e-26,5.723732496327629e-24,2.922373728131288e-23,5.121898468925465e-23,6.08129705407435e-23,5.2239502404347185e-23,4.553452361919549e-23,4.450681754703199e-23,4.6537425041758107e-23,5.1149637249161144e-23,5.862408670499631e-23,6.881563141230206e-23,8.106928629769142e-23,9.580851034941986e-23,1.169065602174356e-22,1.521744793576585e-22,2.197099029929094e-22,3.3853255981025097e-22,5.141280131296923e-22,7.342726096148058e-22,9.729189924680566e-22,1.2037039734167718e-21,1.4027952930886416e-21,1.5548818681253904e-21,1.6534610455013067e-21,1.7039079109675904e-21,1.720799157342237e-21,1.720840651718803e-21,1.7160491594302205e-21,1.710790645076084e-21,1.705513384662849e-21,1.7004425124120574e-21,1.6956915055212366e-21,1.6913064206953371e-21,1.6872878828826812e-21,1.6836205515385594e-21,1.680230420413789e-21,1.6770310161692825e-21,1.673919603205005e-21,1.6707981174115454e-21,1.6675957918375505e-21,1.6642733608881437e-21,1.6608193913728043e-21,1.6572163251550877e-21,1.6534353315083752e-21,1.6494534463629878e-21,1.645260972969129e-21,1.640863356518818e-21,1.636266466647709e-21,1.6314740188006783e-21,1.6264883600858455e-21,1.6213124059831674e-21,1.6159469085004047e-21,1.6103946004908065e-21,1.6046620080296101e-21,1.5987543793692034e-21,1.5926764070126529e-21,1.5864332077494299e-21,1.5800310584371894e-21,1.5734802573999778e-21,1.5667948866007369e-21,1.5599865988679393e-21,1.5530590590218755e-21,1.5460156558741394e-21,1.5388600802788127e-21,1.5315952983608241e-21,1.5242243051618247e-21,1.5167510519590172e-21,1.5091800690373854e-21,1.5015174604183907e-21,1.4937746258787279e-21,1.4859604977549587e-21,1.4780820578455727e-21,1.470148300567039e-21,1.462168460202784e-21,1.4541475557326539e-21,1.4460892187179654e-21,1.437995781980707e-21,1.4298691056568813e-21,1.421710774463552e-21,1.4135213098159424e-21,1.4053011199135518e-21,1.3970482388897144e-21,1.388762576590076e-21,1.3804486827715962e-21,1.3721102618378462e-21,1.3637507971255577e-21,1.355377628057492e-21,1.3470035290155992e-21,1.3386429315176464e-21,1.330305487746013e-21,1.3219957899146504e-21,1.3137165743930625e-21,1.3054700318003966e-21,1.297256142353605e-21,1.28907331644855e-21,1.2809183963753583e-21,1.2727843810331548e-21,1.2646618838763615e-21,1.2565430259411708e-21,1.2484238908615598e-21,1.2403066678760523e-21,1.2321935127595263e-21,1.2240851648758189e-21,1.2159830812913398e-21,1.207893065861724e-21,1.1998236766534934e-21,1.1917851431109171e-21,1.1837881332164915e-21,1.1758424653367612e-21,1.1679580892898285e-21,1.1601441538381297e-21,1.152404015758755e-21,1.1447392047010777e-21,1.1371494332232038e-21,1.1296324845293822e-21,1.1221836746791924e-21,1.1147933722394123e-21,1.1074528487360403e-21,1.100153982050799e-21,1.0928888703534099e-21,1.0856513258792033e-21,1.0784356778866988e-21,1.0712379329647457e-21,1.064059391500736e-21,1.0569000190400765e-21,1.0497604863543835e-21,1.0426411853833357e-21,1.035541721574809e-21,1.0284661945472094e-21,1.0214190085539304e-21,1.0144064252588912e-21,1.007434406958102e-21,1.0005088016382605e-21,9.93635918239637e-22,9.868210110499166e-22,9.80070386699553e-22,9.73389316434068e-22,9.667825453387897e-22,9.602542733493203e-22,9.538074134241462e-22,9.474450710682172e-22,9.411643213140816e-22,9.349603823853287e-22,9.288279248187255e-22,9.2276206119215e-22,9.1675702686365e-22,9.108080241523564e-22,9.049092206285229e-22,8.990561693408303e-22,8.932433458510072e-22,8.87466894831433e-22
