1.2959517409396683e-21,1.4758633425751772e-21,1.4971057991931801e-21,1.4658709677998637e-21,1.4303081914505998e-21,1.3907408064979616e-21,1.347530188088664e-21,1.301751766757916e-21,1.2545631450120769e-21,1.2067795662556726e-21,1.1590693348375234e-21,1.1119267889302296e-21,1.0659521043235188e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.3911675898849514e-21,1.5330160393495996e-21,1.5555017606270704e-21,1.5515118378222612e-21,1.5442628293232444e-21,1.5340594263992976e-21,1.5205665068459173e-21,1.503814553049377e-21,1.4839747790413912e-21,1.4614445435719724e-21,1.4367929402079042e-21,1.4103926748640724e-21,1.3825070769944777e-21,1.3535285078348481e-21,1.3238764958315058e-21,1.2938376214500653e-21,1.2634637590697616e-21,1.2329071025263152e-21,1.2024707029677502e-21,1.1722900840850613e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.2107533688876318e-21,1.403183168286773e-21,1.504053542115438e-21,1.5230087686646295e-21,1.5262221247746e-21,1.52774390894356e-21,1.5276684691331373e-21,1.5260350704997534e-21,1.5225156645181089e-21,1.51684863894908e-21,1.5091130709224086e-21,1.4993600385714668e-21,1.4877189026736294e-21,1.4743987800303722e-21,1.4596369283735149e-21,1.4435797571632716e-21,1.4263346463241064e-21,1.4080660521349775e-21,1.3889933986442898e-21,1.3693148664850664e-21,1.349117515458974e-21,1.3284239294459866e-21,1.3072867143016815e-21,1.285880289396354e-21,1.2643690201993656e-21,1.24287568266312e-21,1.2214082827118925e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2564663640397555e-21,1.4136904513392025e-21,1.485707437857972e-21,1.5018459789751556e-21,1.5065601954998102e-21,1.5103136475231048e-21,1.513219345302821e-21,1.5153431886385199e-21,1.5166007871006753e-21,1.516746639892942e-21,1.5155638632000016e-21,1.5129964956960757e-21,1.5090232983009146e-21,1.5036535985350248e-21,1.4970066736122645e-21,1.4891898630440694e-21,1.4802433446913774e-21,1.4702260419973183e-21,1.4592434012744425e-21,1.4474347415403076e-21,1.434907474258305e-21,1.4217018381777822e-21,1.4078546250448247e-21,1.3934277664698453e-21,1.3785232052838018e-21,1.3632378214869636e-21,1.3476407999933586e-21,1.3317811290182696e-21,1.315693018337485e-21,1.2994076727137539e-21,1.282951585289836e-21,1.2663612127022342e-21,1.2496689416718347e-21,1.232914730225365e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2949043149207389e-21,1.4190066283639577e-21,1.4717084778019471e-21,1.4850532158963615e-21,1.4898890716040663e-21,1.4940085022445901e-21,1.497649879551877e-21,1.5008383746281129e-21,1.5036014522440715e-21,1.5058999822379145e-21,1.5075317291940702e-21,1.5082893985738411e-21,1.5080880987919149e-21,1.506920224051184e-21,1.5047766435921058e-21,1.501662633682474e-21,1.4976173007575214e-21,1.4926724653369962e-21,1.4868713019048221e-21,1.4802868933156295e-21,1.4729829237582886e-21,1.4649930988300782e-21,1.4563440787113276e-21,1.4470692993910662e-21,1.4372299124912327e-21,1.4269045196000126e-21,1.4161636138007806e-21,1.4050408442470992e-21,1.3935548190067607e-21,1.3817147258670353e-21,1.3695250537737349e-21,1.3570228785612134e-21,1.3442781159125136e-21,1.3313642401907365e-21,1.318343456845253e-21,1.305239167013672e-21,1.2920504296659742e-21,1.2787503868673982e-21,1.2653148128206174e-21,1.2517397731988722e-21,1.2380717334597167e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3241567460488698e-21,1.4223467978916652e-21,1.4634983922095719e-21,1.4750334902699076e-21,1.4796834034937631e-21,1.4837061082977827e-21,1.4873447338378709e-21,1.4906962222779984e-21,1.4938342885300065e-21,1.496755707595826e-21,1.4993923364405037e-21,1.5016134269202356e-21,1.5032697760977589e-21,1.5042549726291541e-21,1.5045427980299352e-21,1.504114112996494e-21,1.5029497936310558e-21,1.50106401389185e-21,1.4984995746570963e-21,1.4952737966753265e-21,1.491391596119376e-21,1.486863809556498e-21,1.4817258501783273e-21,1.4760377947573443e-21,1.4698523431280979e-21,1.463193081389132e-21,1.4560692036202833e-21,1.4484875091528893e-21,1.4404606086603073e-21,1.4320251338105084e-21,1.4232403571263674e-21,1.4141652389200688e-21,1.4048415523522352e-21,1.395279117424871e-21,1.3854696293175114e-21,1.37539997286944e-21,1.3650697693310329e-21,1.3545040669377418e-21,1.343752771234475e-21,1.3328675180333806e-21,1.3218952136040348e-21,1.3108703707399885e-21,1.299799353544798e-21,1.2886655342801296e-21,1.2774496690708679e-21,1.2661370309419337e-21,1.2547317232903452e-21,1.2432472492929213e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3423987191254279e-21,1.4212358897526834e-21,1.4549887651137405e-21,1.4655164460772438e-21,1.4700014475570837e-21,1.4738033605956453e-21,1.477268071902673e-21,1.4805003230882918e-21,1.4835591276830245e-21,1.4865078912064353e-21,1.4893760833857779e-21,1.4920863599480718e-21,1.4945176225182741e-21,1.4965572741428694e-21,1.4981241513700216e-21,1.4991882501240732e-21,1.499728569712601e-21,1.4997181493456946e-21,1.4991378930183508e-21,1.4979951733505115e-21,1.4963224805802198e-21,1.4941436782155746e-21,1.4914677313679613e-21,1.4882950031904366e-21,1.4846302592436397e-21,1.4804940809661374e-21,1.475913528272969e-21,1.4709239063425942e-21,1.4655623192739208e-21,1.4598526250132102e-21,1.4538007928775798e-21,1.4474073547209457e-21,1.4406751835520963e-21,1.4336190707462491e-21,1.4262629064855116e-21,1.4186455137932512e-21,1.410806133054586e-21,1.402780216357415e-21,1.3945821469301917e-21,1.3862041132965794e-21,1.3776350441677984e-21,1.3688749865250497e-21,1.359932753145682e-21,1.3508224200859045e-21,1.3415671877283313e-21,1.332201345550055e-21,1.3227558836055666e-21,1.3132509295062615e-21,1.3036950009053175e-21,1.2940945784747385e-21,1.2844425716553326e-21,1.27473178410214e-21,1.2649651870870322e-21,1.2551462122680179e-21,1.245281459699714e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3559682762380687e-21,1.4202569731472873e-21,1.448450326099562e-21,1.458122717329334e-21,1.4625466879894627e-21,1.4662152065327428e-21,1.4694760412341605e-21,1.4725070956819524e-21,1.4754028033115411e-21,1.4782039310067567e-21,1.4809503023218361e-21,1.4836704835643777e-21,1.4863238144037698e-21,1.4888030400096677e-21,1.4910035142510568e-21,1.4928474315746172e-21,1.4943053241158856e-21,1.4953782435669457e-21,1.4960442669566368e-21,1.4962764716569458e-21,1.496055778166637e-21,1.4953866961733976e-21,1.4942924717305267e-21,1.4927889782889001e-21,1.4908874255674981e-21,1.4885960162366296e-21,1.4859157493156768e-21,1.4828531129422568e-21,1.4794218942426903e-21,1.4756360618335272e-21,1.4715109078502881e-21,1.467067424810322e-21,1.4623307176768489e-21,1.45732257024682e-21,1.4520516102865503e-21,1.4465183573725943e-21,1.4407257203393672e-21,1.4346810998165597e-21,1.4283953184133248e-21,1.4218824874387113e-21,1.4151653128346556e-21,1.4082707006317669e-21,1.4012198865976384e-21,1.39402719976145e-21,1.3866961789885646e-21,1.3792230538197974e-21,1.3716105254116835e-21,1.3638630830374562e-21,1.3559875746982145e-21,1.3479918899683307e-21,1.3398854525900283e-21,1.3316847956356285e-21,1.3234089413808489e-21,1.3150668433435627e-21,1.3066652352949284e-21,1.2982114546331032e-21,1.2897113039421498e-21,1.2811721628994523e-21,1.2725990982065812e-21,1.2639965768889562e-21,1.255369933793283e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2707049383493413e-21,1.3652627786728962e-21,1.4187916008266095e-21,1.4434358001477076e-21,1.4529683456008454e-21,1.4576420256160294e-21,1.4613862820806215e-21,1.4645884911149067e-21,1.4674574667799574e-21,1.4701611236861794e-21,1.4727884383952034e-21,1.4753686563681722e-21,1.477929361920878e-21,1.4804907280070464e-21,1.4830229326149003e-21,1.4854594328369585e-21,1.4877047002370131e-21,1.4896836599827646e-21,1.4913568944276375e-21,1.492720396088809e-21,1.4937735079604182e-21,1.494501152250659e-21,1.4948788167646459e-21,1.4948910467475903e-21,1.4945407217002763e-21,1.4938428852807195e-21,1.4928080465970533e-21,1.4914435562225905e-21,1.4897551972333332e-21,1.4877499809148394e-21,1.4854331637392925e-21,1.482812724409242e-21,1.4798981165995334e-21,1.4766974205869784e-21,1.4732186420007702e-21,1.4694708170999508e-21,1.4654665187758832e-21,1.4612232107137668e-21,1.4567578758157713e-21,1.4520820680091285e-21,1.4471988728000166e-21,1.4421131301190442e-21,1.4368297711680407e-21,1.4313541432297972e-21,1.4256929377716225e-21,1.419854334771465e-21,1.4138499550736832e-21,1.407697079437812e-21,1.4014080629244779e-21,1.394992681654172e-21,1.38846024545501e-21,1.3818184389462882e-21,1.3750725371963777e-21,1.3682269304554169e-21,1.3612855421067293e-21,1.3542523694779255e-21,1.3471314282467562e-21,1.3399263422921184e-21,1.3326411072825874e-21,1.3252819709665759e-21,1.3178546124486225e-21,1.3103644152008356e-21,1.302816541350009e-21,1.2952159436454763e-21,1.2875735156984219e-21,1.2799045640264963e-21,1.2722189358840482e-21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2914276485341438e-21,1.3712620114335949e-21,1.416602359302607e-21,1.4384277040307327e-21,1.4476445404087954e-21,1.4524878673134015e-21,1.456343925108876e-21,1.459573227344735e-21,1.462370358043907e-21,1.4649210371725467e-21,1.4673567204477772e-21,1.469753061285738e-21,1.4721390279289398e-21,1.4745289534532487e-21,1.4769345207462894e-21,1.4793302274409694e-21,1.4816696225797825e-21,1.4838887613015075e-21,1.4859128148814346e-21,1.4876950638402032e-21,1.4892233829808717e-21,1.4904985918851764e-21,1.4915153410572373e-21,1.4922631069428458e-21,1.4927245783879575e-21,1.4928856923090712e-21,1.492749014704657e-21,1.4923257787446687e-21,1.4916221845136978e-21,1.4906424518950993e-21,1.4893898366936498e-21,1.4878678537767726e-21,1.4860821648843894e-21,1.484041476225213e-21,1.4817549888596954e-21,1.4792295593209322e-21,1.476470400853607e-21,1.473481990021928e-21,1.4702689393644394e-21,1.4668367049434872e-21,1.4631925880582726e-21,1.4593486480986513e-21,1.4553180473559205e-21,1.4511125214672719e-21,1.4467397332038177e-21,1.4422050341631867e-21,1.4375130047439723e-21,1.4326671319945543e-21,1.4276707871897844e-21,1.4225277628486155e-21,1.41724200281511e-21,1.4118183268841226e-21,1.4062646882261604e-21,1.4005899940864099e-21,1.394801929112226e-21,1.3889091376164282e-21,1.382925684174287e-21,1.376861404714106e-21,1.3707218939490222e-21,1.3645110689189142e-21,1.3582317337697265e-21,1.3518860881091853e-21,1.3454748953643484e-21,1.3389984187579578e-21,1.332455235970277e-21,1.3258409302508848e-21,1.3191576631223032e-21,1.3124106443880768e-21,1.3056041174220553e-21,1.298742426399348e-21,1.2918345373405834e-21,1.2848934914038357e-21,1.2779338340621659e-21,1.2709684089712664e-21
